118,1300024,1300023,106,112,130,-1,-1,-1,9500058
119,1300007,1300008,106,109,-1,-1,-1,-1,9500059
120,1300008,1300007,106,109,-1,-1,-1,-1,9500059
121,1300011,1300028,111,112,-1,-1,-1,-1,9500060
122,1300028,1300011,111,112,-1,-1,-1,-1,9500060
123,1300012,1300028,111,112,-1,-1,-1,-1,9500061
124,1300028,1300012,111,112,-1,-1,-1,-1,9500061
125,1300028,1300033,101,111,-1,-1,-1,-1,9500062
126,1300033,1300028,101,111,-1,-1,-1,-1,9500062
127,1300029,1300015,106,112,-1,-1,-1,-1,9500063
128,1300015,1300029,106,112,-1,-1,-1,-1,9500064
129,1300029,1300040,106,112,-1,-1,-1,-1,9500065
130,1300040,1300029,106,112,-1,-1,-1,-1,9500066
131,1300016,1300024,108,110,-1,-1,-1,-1,9500067
132,1300024,1300016,108,110,-1,-1,-1,-1,9500067
133,1300013,1300016,110,-1,-1,-1,-1,-1,9500068
134,1300016,1300013,110,-1,-1,-1,-1,-1,9500068
135,1300001,1300053,103,-1,-1,2,-1,-1,9500001
136,1300053,1300002,130,105,-1,-1,-1,-1,9500002
137,1300002,1300053,105,-1,-1,-1,-1,-1,9500002
138,1300053,1300003,104,130,-1,-1,-1,-1,9500002
139,1300003,1300053,104,-1,-1,-1,-1,-1,9500002
140,1300015,1300053,107,-1,-1,-1,-1,-1,9500011
141,1300053,1300015,103,-1,-1,-1,-1,-1,9500011
142,1300048,1300053,108,105,-1,-1,-1,-1,9500040
143,1300053,1300048,108,105,-1,-1,-1,-1,9500040
144,1300029,1300053,106,112,-1,-1,-1,-1,9500065
145,1300053,1300029,106,112,-1,-1,-1,-1,9500066
146,1300017,1300052,105,-1,-1,-1,-1,-1,9500025
147,1300052,1300017,105,-1,-1,-1,-1,-1,9500025
148,1300048,1300052,105,108,-1,-1,-1,-1,9500043
149,1300052,1300048,105,108,-1,-1,-1,-1,9500043
150,1300052,1300049,105,108,-1,-1,-1,-1,9500043
151,1300049,1300052,105,108,-1,-1,-1,-1,9500043
152,1300018,1300052,106,112,-1,-1,-1,-1,9500069
153,1300052,1300018,106,112,-1,-1,-1,-1,9500069
154,1300019,1300052,109,110,-1,-1,-1,-1,9500069
155,1300052,1300019,109,110,-1,-1,-1,-1,9500069
156,1300020,1300054,105,108,-1,-1,-1,-1,9500014
157,1300054,1300020,105,108,-1,140,-1,-1,9500014
158,1300021,1300054,103,-1,-1,141,-1,-1,9500015
159,1300054,1300021,-1,-1,-1,140,-1,-1,9500015
160,1300059,1300030,103,-1,-1,141,-1,-1,9500015
161,1300030,1300059,-1,-1,-1,140,-1,-1,9500015
162,1300059,1300054,103,-1,-1,141,-1,-1,9500015
163,1300054,1300059,-1,-1,-1,140,-1,-1,9500015
164,1300054,1300038,102,-1,-1,-1,-1,-1,9500022
165,1300038,1300054,-1,-1,-1,140,-1,-1,9500022
166,1300054,1300044,-1,-1,-1,141,-1,-1,9500026
167,1300054,1300045,-1,-1,-1,142,-1,-1,9500027
168,1300054,1300036,-1,-1,-1,106,-1,-1,9500028
169,1300054,1300018,105,-1,-1,-1,-1,-1,9500030
170,1300018,1300054,105,-1,-1,-1,-1,-1,9500030
171,1300054,1300019,105,-1,-1,-1,-1,-1,9500030
172,1300019,1300054,105,-1,-1,-1,-1,-1,9500030
173,1300030,1300055,105,-1,-1,-1,-1,-1,9500030
174,1300055,1300030,105,-1,-1,-1,-1,-1,9500030
175,1300054,1300055,105,-1,-1,-1,-1,-1,9500030
176,1300055,1300054,105,-1,-1,-1,-1,-1,9500030
177,1300048,1300054,132,-1,-1,-1,-1,-1,9500034
178,1300054,1300048,-1,-1,-1,140,-1,-1,9500034
179,1300054,1300049,-1,-1,-1,140,-1,-1,9500039
180,1300033,1300054,104,101,-1,-1,-1,-1,9500048
181,1300054,1300033,104,101,-1,-1,-1,-1,9500048
182,1300031,1300054,107,110,-1,-1,-1,-1,9500049
183,1300054,1300031,107,110,-1,-1,-1,-1,9500049
184,1300057,1300030,107,110,-1,-1,-1,-1,9500049
185,1300030,1300057,107,110,-1,-1,-1,-1,9500049
186,1300057,1300054,107,110,-1,-1,-1,-1,9500049
187,1300054,1300057,107,110,-1,-1,-1,-1,9500049
188,1300055,1300021,106,108,-1,-1,-1,-1,9500012
189,1300021,1300055,106,108,-1,-1,-1,-1,9500012
190,1300019,1300059,106,108,-1,-1,-1,-1,9500012
191,1300059,1300019,106,108,-1,-1,-1,-1,9500012
192,1300055,1300059,106,108,-1,-1,-1,-1,9500012
193,1300059,1300055,106,108,-1,-1,-1,-1,9500012
194,1300011,1300055,105,-1,-1,-1,-1,-1,9500032
195,1300055,1300011,105,-1,-1,-1,-1,-1,9500032
196,1300017,1300055,105,113,-1,-1,-1,-1,9500033
197,1300055,1300017,105,113,-1,-1,-1,-1,9500033
198,1300049,1300055,105,-1,-1,-1,-1,-1,9500041
199,1300055,1300049,113,-1,-1,-1,-1,-1,9500041
200,1300056,1300046,105,114,-1,-1,-1,-1,9500023
201,1300046,1300056,105,114,-1,-1,-1,-1,9500023
202,1300056,1300036,131,-1,-1,-1,-1,-1,9500024
203,1300017,1300057,105,109,-1,-1,-1,-1,9500004
204,1300057,1300017,105,109,-1,-1,-1,-1,9500004
205,1300033,1300057,105,108,-1,-1,-1,-1,9500047
206,1300057,1300033,105,108,-1,-1,-1,-1,9500047
207,1300057,1300032,131,-1,-1,-1,-1,-1,9500017
208,1300031,1300058,131,-1,-1,-1,-1,-1,9500017
209,1300057,1300058,131,-1,-1,-1,-1,-1,9500017
210,1300015,1300058,-1,-1,-1,105,-1,-1,9500029
211,1300058,1300015,-1,-1,-1,108,-1,-1,9500029
212,1300018,1300059,106,108,-1,-1,-1,-1,9500012
213,1300059,1300018,106,108,-1,-1,-1,-1,9500012
214,1300059,1300022,106,111,-1,-1,-1,-1,9500013
215,1300022,1300059,106,111,-1,-1,-1,-1,9500013
216,1300021,1300060,106,111,-1,-1,-1,-1,9500013
217,1300060,1300021,106,111,-1,-1,-1,-1,9500013
218,1300059,1300060,106,111,-1,-1,-1,-1,9500013
219,1300060,1300059,106,111,-1,-1,-1,-1,9500013
220,1300061,1300002,130,-1,-1,-1,-1,-1,9500003
221,1300061,1300048,108,-1,-1,-1,-1,-1,9500042
222,1300048,1300061,108,-1,-1,-1,-1,-1,9500042
223,1300023,1300063,106,112,-1,-1,-1,-1,9500057
224,1300063,1300023,106,112,130,-1,-1,-1,9500058
225,1300062,1300024,106,112,-1,-1,-1,-1,9500057
226,1300024,1300062,106,112,130,-1,-1,-1,9500058
227,1300062,1300063,106,112,-1,-1,-1,-1,9500057
228,1300063,1300062,106,112,130,-1,-1,-1,9500058
229,1300016,1300063,108,110,-1,-1,-1,-1,9500067
230,1300063,1300016,108,110,-1,-1,-1,-1,9500067
